"","id","age_group","condition","a","t0","sv","sz","z","v_1","v_2","v_3","v_4","v_5","loglik","convergence"
"139",140,"YA","Stable",1.65122754386339,0,1.07181750383189,1.38264333003695,0.521184533327318,-3.45777366910653,-2.93239570619871,0.659168608703316,2.85527835643008,3.01117680576078,-41.0889057884768,0
"140",141,"YA","Stable",1.79230301267589,0,2.75934911088054,1.56857826984402,0.510985169025277,-6.44844718129175,-5.40262796914353,0.582206804936199,5.64234808835953,6.29622029781182,-371.615618780544,0
"141",142,"YA","Stable",3.58385931424675,0,2.8407572364947,3.51391653538227,0.500470850912797,-5.8529668427065,-3.81674943723931,3.04606144930732,5.01501091349629,4.80075432424846,441.319455611454,0
"142",144,"YA","Stable",5.25502593713753,0,4.72934849016294,5.13789231270104,0.502567279252391,-6.80990895994827,-6.35502028817437,-0.711452251231952,6.29814031649793,6.79027307115181,716.487807647709,0
"143",145,"YA","Stable",2.58514968500783,0,1.45758321319664,2.25064296426925,0.488579488396853,-4.03965224886776,-3.0567475505431,2.21820684154109,3.55655443110053,4.03269535335016,206.855381909776,0
"144",146,"YA","Stable",1.43046122280678,0,2.16368522948159,1.18579255297394,0.508706026918801,-5.83562526554409,-5.67210646010231,-0.787098255524567,5.31377511986672,5.67220756680438,-589.883816581141,0
"145",149,"YA","Stable",1.7653997880807,0,2.14466012172849,1.07556080495792,0.489432223807936,-5.67037925403336,-0.301173550408068,4.73880351182767,4.86614150911301,4.76582829413564,-384.88202505876,0
"146",152,"YA","Stable",1.75535366564444,0,0.836118003653169,1.49470334816083,0.49822423902794,-3.54085389307291,-2.64155906813389,0.925976399511016,3.34981160721472,3.31032470390692,-63.2478073271438,0
"147",154,"YA","Stable",3.6009721742365,0,3.20181887917852,3.39971919826616,0.508597512971034,-7.44723717927463,-6.89099512206152,-1.91997636407467,5.7235913498997,6.56780219888254,156.124825801275,0
"148",155,"YA","Stable",1.70507987644657,0,2.04631118309491,1.44313680480187,0.511739579925048,-5.00289267607896,-5.67618611469801,-1.14552664566958,4.22755015918925,5.14078843545978,-339.266532794492,0
"149",156,"YA","Stable",1.86684001098682,0,3.118412594867,1.74141735097052,0.505654725834042,-6.62370615219188,-6.98182420025591,-0.897651616897596,5.80151229950725,6.38978724769564,-347.518289062596,0
"150",157,"YA","Stable",1.91291609754838,0,2.4975233353009,1.7532689476256,0.500131981061913,-4.90816237681945,-4.38823685734485,2.04072694842464,5.37457686984947,5.32862160178157,-192.926160398658,0
"151",162,"YA","Stable",1.71674973623847,0,3.07474279536141,1.41688773408267,0.510001794541458,-6.88908840091852,-6.70496368276819,-0.930813436687553,6.10172145487521,7.36448756373415,-544.727586250294,0
"152",166,"YA","Stable",2.9876672913824,0,3.21673419640449,2.49953222385525,0.486207566075381,-7.15030045484208,-5.46068297857718,-0.176598923616946,7.39683869727296,8.47974635827616,-75.189906834682,0
"153",168,"YA","Stable",1.57427753088652,0,5.24253006210143,1.44319435155399,0.492413997820503,-7.9817514932789,-7.71469973395469,-7.48785015418854,0.878965765719404,5.9690538575302,-355.191170356364,0
"154",169,"YA","Stable",1.39293369883222,0,1.29124739651151,1.20052227862516,0.496815685408028,-3.37524008741261,-3.5019255101461,-2.510404128045,3.16914645205414,3.34637733013672,-277.764066862374,0
"155",170,"YA","Stable",2.33201465552886,0,1.01101526712786,2.04532353705865,0.509399801557691,-4.3284902531661,-3.11530815533085,2.28402396079512,4.56528249457595,4.37523060359127,-110.42253852068,0
"156",171,"YA","Stable",1.87139472733654,0,4.28181893436991,1.77699894605879,0.508497282950008,-7.66706083912986,-4.01487439676077,4.20127556956453,7.00357028037384,7.21794943259019,-313.639036942246,0
"157",173,"YA","Stable",1.52252168692032,0,2.50689162935854,1.26073914621023,0.529931499742781,-5.74279321494053,-0.695436024011202,5.45376796817189,5.50862389423981,4.84796328994116,-446.35009439838,0
"158",175,"YA","Stable",2.53859906593232,0,4.47688598364999,2.42538090862686,0.507378524388364,-10.9118729033052,-8.7485263637104,0.972861856104864,9.07025808460741,9.52179631861587,-405.486723210114,0
"159",177,"YA","Stable",3.58006041701096,0,4.00089053199408,2.87944405013921,0.506958336089832,-9.27395836919823,-8.74326787140288,-0.0630958972472741,8.31256627644981,8.42502967281454,-109.192204396277,0
"160",180,"YA","Stable",1.82291043573829,0,2.84587984679195,1.51534934846558,0.503757221612285,-7.19504354030471,-5.45735941141773,-1.25594789989673,5.34971701651872,7.80429331998358,-445.707232301977,0
